Year,Home_Team,Home_Score,Away_Score,Away_Team,Date,Margin,Home_Away_Draw,Prob_Home,Prob_Away,Home_Rating_Updated,Away_Rating_Updated
1911,Wales,15,11,England,1/21/1911,4,1.0,0.865,0.135,1767.883973,1502.254819
1911,England,37,0,France,1/28/1911,37,1.0,0.786,0.214,1533.450323,1320.522949
1911,Scotland,10,32,Wales,2/4/1911,-22,0.0,0.294,0.706,1503.795881,1804.759916
1911,Ireland,3,0,England,2/11/1911,3,1.0,0.355,0.645,1390.171613,1497.654183
1911,Scotland,10,16,Ireland,2/25/1911,-6,0.0,0.748,0.252,1445.61913,1448.348364
1911,France,0,15,Wales,2/28/1911,-15,0.0,0.087,0.913,1310.914066,1814.368799
1911,Wales,16,0,Ireland,3/11/1911,16,1.0,0.927,0.073,1822.659883,1440.05728
1911,England,13,8,Scotland,3/18/1911,5,1.0,0.675,0.325,1520.937297,1422.336016
1911,Ireland,25,5,France,3/25/1911,20,1.0,0.764,0.236,1468.781744,1282.189602
1912,France,6,11,Ireland,1/1/1912,-5,0.0,0.345,0.655,1257.480643,1493.490703
1912,England,8,0,Wales,1/20/1912,8,1.0,0.213,0.787,1590.097184,1753.499996
1912,Scotland,31,3,France,1/20/1912,28,1.0,0.799,0.201,1449.387391,1230.429268
1912,Wales,21,6,Scotland,2/3/1912,15,1.0,0.899,0.101,1764.735657,1438.15173
1912,England,15,0,Ireland,2/10/1912,15,1.0,0.729,0.271,1620.183242,1463.404645
1912,Ireland,10,8,Scotland,2/24/1912,2,1.0,0.64,0.36,1479.205052,1422.351323
1912,Ireland,12,5,Wales,3/9/1912,7,1.0,0.229,0.771,1543.320611,1700.620098
1912,Scotland,8,3,England,3/16/1912,5,1.0,0.33,0.67,1470.360329,1572.174236
1912,Wales,14,8,France,3/25/1912,6,1.0,0.958,0.042,1703.853006,1227.19636
1912,France,8,18,England,4/8/1912,-10,0.0,0.174,0.826,1210.45483,1588.915766
1912,Somerset,3,24,South Africa,10/3/1912,-21,0.0,0.12,0.88,1454.517772,1905.137455
1912,Devon,0,8,South Africa,10/5/1912,-8,0.0,0.086,0.914,1411.97425,1912.697808
1912,Cornwall,6,15,South Africa,10/10/1912,-9,0.0,0.095,0.905,1437.453345,1921.454609
1912,Monmouthshire,0,16,South Africa,10/12/1912,-16,0.0,0.114,0.886,1477.713133,1934.406429
1912,Glamorgan,3,35,South Africa,10/17/1912,-32,0.0,0.105,0.895,1472.105606,1949.067857
1912,Llanelli,7,8,South Africa,10/19/1912,-1,0.0,0.1,0.9,1489.121601,1951.834528
1912,Newport,9,3,South Africa,10/24/1912,6,1.0,0.094,0.906,1554.447321,1881.31525
1912,London,8,12,South Africa,10/26/1912,-4,0.0,0.146,0.854,1490.573487,1890.741763
1912,United Services,16,18,South Africa,10/30/1912,-2,0.0,0.14,0.86,1493.857737,1896.884026
1912,East Midlands,5,14,South Africa,11/2/1912,-9,0.0,0.094,0.906,1419.544274,1905.541221
1912,Oxford University,0,6,South Africa,11/6/1912,-6,0.0,0.114,0.886,1464.793726,1914.386468
1912,Midland Counties,3,25,South Africa,11/9/1912,-22,0.0,0.09,0.91,1426.8087,1925.718366
1912,Cambridge University,0,24,South Africa,11/14/1912,-24,0.0,0.104,0.896,1463.750702,1939.15366
1912,London,10,8,South Africa,11/16/1912,2,1.0,0.104,0.896,1529.949415,1899.777732
1912,USA,8,12,Australia,11/16/1912,-4,0.0,0.656,0.344,1457.776403,1505.110158
1912,North of England,0,17,South Africa,11/20/1912,-17,0.0,0.134,0.866,1484.549704,1915.228028
1912,Scotland,0,16,South Africa,11/23/1912,-16,0.0,0.106,0.894,1458.309459,1927.278898
1912,West of Scotland,3,38,South Africa,11/27/1912,-35,0.0,0.112,0.888,1476.184096,1943.306833
1912,Ireland,0,38,South Africa,11/30/1912,-38,0.0,0.133,0.867,1523.75763,1962.869814
1912,Ulster,0,19,South Africa,12/4/1912,-19,0.0,0.097,0.903,1488.390623,1974.479191
1912,North of England,8,21,South Africa,12/7/1912,-13,0.0,0.084,0.916,1475.673644,1983.355251
1912,Wales,0,3,South Africa,12/14/1912,-3,0.0,0.236,0.764,1690.787961,1996.420296
1912,Neath,3,8,South Africa,12/19/1912,-5,0.0,0.081,0.919,1494.176742,2002.243554
1912,Cardiff,6,7,South Africa,12/21/1912,-1,0.0,0.135,0.865,1600.887847,2005.988959
1912,Swansea,3,0,South Africa,12/26/1912,3,1.0,0.077,0.923,1549.587608,1954.761356
1912,Gloucester Rugby,0,11,South Africa,12/28/1912,-11,0.0,0.092,0.908,1473.286994,1963.928943
1913,France,3,21,Scotland,1/1/1913,-18,0.0,0.27,0.73,1178.657724,1490.106565
1913,England,3,9,South Africa,1/4/1913,-6,0.0,0.151,0.849,1577.161087,1975.683622
1913,France,5,38,South Africa,1/11/1913,-33,0.0,0.015,0.985,1176.481204,1977.860142
1913,Wales,0,12,England,1/18/1913,-12,0.0,0.748,0.252,1614.103545,1653.845503
1913,England,20,0,France,1/25/1913,20,1.0,0.96,0.04,1658.707179,1171.619528
1913,Scotland,0,8,Wales,2/1/1913,-8,0.0,0.43,0.57,1452.316164,1651.893946
1913,Ireland,4,15,England,2/8/1913,-11,0.0,0.415,0.585,1482.54754,1699.917269
1913,Scotland,29,14,Ireland,2/22/1913,15,1.0,0.564,0.436,1500.659198,1434.204506
1913,France,8,11,Wales,2/27/1913,-3,0.0,0.088,0.912,1166.714047,1656.799427
1913,Wales,16,13,Ireland,3/8/1913,3,1.0,0.847,0.153,1665.267724,1425.736209
1913,England,3,0,Scotland,3/15/1913,3,1.0,0.829,0.171,1709.395117,1491.18135
1913,Ireland,24,0,France,3/24/1913,24,1.0,0.872,0.128,1442.153509,1150.296747
1913,New Zealand,30,5,Australia,9/6/1913,25,1.0,0.952,0.048,1956.482945,1498.898265
1913,New Zealand,25,13,Australia,9/13/1913,12,1.0,0.955,0.045,1961.050773,1494.330437
1913,New Zealand,5,16,Australia,9/20/1913,-11,0.0,0.958,0.042,1865.904012,1589.477198
1913,USA,3,51,New Zealand,11/15/1913,-48,0.0,0.128,0.872,1437.824026,1885.856389
1914,France,6,8,Ireland,1/1/1914,-2,0.0,0.223,0.777,1140.495109,1451.955147
1914,England,10,9,Wales,1/17/1914,1,1.0,0.665,0.335,1718.681304,1655.981537
1914,Wales,24,5,Scotland,2/7/1914,19,1.0,0.799,0.201,1680.054045,1467.108842
1914,England,17,12,Ireland,2/14/1914,5,1.0,0.877,0.123,1727.472034,1443.164417
1914,Ireland,6,0,Scotland,2/28/1914,6,1.0,0.573,0.427,1476.402209,1433.87105
1914,Wales,31,0,France,3/2/1914,31,1.0,0.972,0.028,1683.969863,1136.579291
1914,Ireland,3,11,Wales,3/14/1914,-8,0.0,0.318,0.682,1448.451603,1711.920469
1914,Scotland,15,16,England,3/21/1914,-1,0.0,0.221,0.779,1427.735007,1733.608077
1914,France,13,39,England,4/13/1914,-26,0.0,0.047,0.953,1130.354355,1739.833013
1914,Australia,0,5,New Zealand,7/18/1914,-5,0.0,0.219,0.781,1573.812379,1901.521208
1914,Australia,0,17,New Zealand,8/1/1914,-17,0.0,0.189,0.811,1551.922855,1923.410732
1914,Australia,7,22,New Zealand,8/15/1914,-15,0.0,0.154,0.846,1534.883874,1940.449713
1919,Wales,3,6,New Zealand Army,4/21/1919,-3,0.0,0.839,0.161,1665.404475,1546.515994
1919,US Army,21,0,Romania,6/1/1919,21,1.0,0.606,0.394,1548.674539,1451.325461
1919,French Army,48,5,Romania,6/2/1919,43,1.0,0.671,0.329,1549.818384,1401.507077
1920,France,0,5,Scotland,1/1/1920,-5,0.0,0.218,0.782,1114.75998,1443.329382
1920,Wales,19,5,England,1/17/1920,14,1.0,0.501,0.499,1719.476355,1685.761133
1920,England,8,3,France,1/31/1920,5,1.0,0.976,0.024,1687.458345,1113.062768
1920,Scotland,9,5,Wales,2/7/1920,4,1.0,0.239,0.761,1492.329079,1670.476658
1920,Ireland,11,14,England,2/14/1920,-3,0.0,0.28,0.72,1432.917943,1702.992005
1920,France,5,6,Wales,2/17/1920,-1,0.0,0.059,0.941,1111.437936,1672.10149
1920,Scotland,19,0,Ireland,2/28/1920,19,1.0,0.684,0.316,1530.149518,1395.097504
1920,Wales,28,4,Ireland,3/13/1920,24,1.0,0.884,0.116,1687.092278,1380.106716
1920,England,13,4,Scotland,3/20/1920,9,1.0,0.806,0.194,1720.819548,1512.321975
1920,Ireland,7,15,France,4/3/1920,-8,0.0,0.879,0.121,1302.922663,1188.621989
1920,Australia,15,26,New Zealand,7/24/1920,-11,0.0,0.13,0.87,1521.979711,1953.353876
1920,Australia,6,14,New Zealand,7/31/1920,-8,0.0,0.114,0.886,1511.965159,1963.368428
1920,Australia,13,24,New Zealand,8/7/1920,-11,0.0,0.103,0.897,1501.745897,1973.58769
1920,Selection Centre,3,6,USA,10/1/1920,-3,0.0,0.688,0.312,1461.869227,1475.954799
1920,South West of France,0,26,USA,10/1/1920,-26,0.0,0.639,0.361,1415.795693,1560.159106
1920,South of France,3,14,USA,10/1/1920,-11,0.0,0.521,0.479,1448.181281,1611.977825
1920,France,14,5,USA,10/10/1920,9,1.0,0.119,0.881,1269.825674,1530.77414
1921,England,18,3,Wales,1/15/1921,15,1.0,0.652,0.348,1759.457934,1648.453892
1921,Scotland,0,3,France,1/22/1921,-3,0.0,0.861,0.139,1464.566951,1317.580698
1921,Wales,8,14,Scotland,2/5/1921,-6,0.0,0.816,0.184,1584.948353,1528.07249
1921,England,15,0,Ireland,2/12/1921,15,1.0,0.955,0.045,1764.424119,1297.956478
1921,Ireland,9,8,Scotland,2/26/1921,1,1.0,0.291,0.709,1317.631528,1508.39744
1921,Wales,12,4,France,2/26/1921,8,1.0,0.878,0.122,1595.693497,1306.835554
1921,Ireland,0,6,Wales,3/12/1921,-6,0.0,0.237,0.763,1299.175958,1614.149067
1921,Scotland,0,18,England,3/19/1921,-18,0.0,0.261,0.739,1477.680244,1795.141315
1921,France,6,10,England,3/28/1921,-4,0.0,0.085,0.915,1301.375939,1800.60093
1921,France,20,10,Ireland,4/9/1921,10,1.0,0.609,0.391,1338.845882,1261.706015
1921,Australia,10,25,South Africa,6/25/1921,-15,0.0,0.09,0.91,1491.718657,1987.887382
1921,Australia,11,16,South Africa,6/27/1921,-5,0.0,0.081,0.919,1485.887647,1993.718392
1921,Australia,9,28,South Africa,7/2/1921,-19,0.0,0.076,0.924,1476.723051,2002.882988
1921,Metropolitan,8,14,South Africa,7/6/1921,-6,0.0,0.078,0.922,1493.888561,2008.994427
1921,Wanganui,6,11,South Africa,7/13/1921,-5,0.0,0.076,0.924,1494.552431,2014.441996
1921,Taranaki,0,0,South Africa,7/16/1921,0,0.5,0.074,0.926,1500.0,2014.441996
1921,Wairarapa Bush,3,18,South Africa,7/20/1921,-15,0.0,0.074,0.926,1491.811387,2022.630609
1921,Wellington,3,8,South Africa,7/23/1921,-5,0.0,0.071,0.929,1494.934612,2027.695997
1921,West Coast / Buller,3,33,South Africa,7/27/1921,-30,0.0,0.069,0.931,1490.551746,2037.144251
1921,Canterbury,6,4,South Africa,7/30/1921,2,1.0,0.065,0.935,1541.08869,1996.055561
1921,South Canterbury,3,34,South Africa,8/3/1921,-31,0.0,0.081,0.919,1488.714535,2007.341026
1921,Southland,0,12,South Africa,8/6/1921,-12,0.0,0.077,0.923,1492.13281,2015.208216
1921,Otago,3,11,South Africa,8/10/1921,-8,0.0,0.074,0.926,1493.537137,2021.671079
1921,New Zealand,13,5,South Africa,8/13/1921,8,1.0,0.539,0.461,2014.133074,1981.125695
1921,Manawatu / Horowhenua,0,3,South Africa,8/17/1921,-3,0.0,0.088,0.912,1495.116386,1986.009309
1921,Auckland-North Auckland,8,24,South Africa,8/20/1921,-16,0.0,0.086,0.914,1490.272121,1995.737188
1921,Bay of Plenty,9,17,South Africa,8/24/1921,-8,0.0,0.082,0.918,1492.833131,2002.904057
1921,New Zealand,5,9,South Africa,8/27/1921,-4,0.0,0.622,0.378,1974.119992,2042.917139
1921,Waikato,0,6,South Africa,8/31/1921,-6,0.0,0.063,0.937,1495.066703,2047.850436
1921,Hawke's Bay / Poverty Bay,8,14,South Africa,9/3/1921,-6,0.0,0.062,0.938,1495.196301,2052.654135
1921,New Zealand,0,17,Australia,9/3/1921,-17,0.0,0.964,0.036,1862.684662,1588.158381
1921,New Zealand Maori,8,9,South Africa,9/7/1921,-1,0.0,0.06,0.94,1498.332748,2054.321387
1921,Nelson Bays / Marlborough / Golden Bay / Motueka,3,26,South Africa,9/10/1921,-23,0.0,0.06,0.94,1492.424375,2061.897012
1921,New Zealand,0,0,South Africa,9/17/1921,0,0.5,0.328,0.672,1862.684662,2061.897012
1922,France,3,3,Scotland,1/2/1922,0,0.5,0.409,0.591,1338.845882,1477.680244
1922,Wales,28,6,England,1/21/1922,22,1.0,0.345,0.655,1696.32414,1718.425857
1922,Scotland,9,9,Wales,2/4/1922,0,0.5,0.304,0.696,1477.680244,1696.32414
1922,Ireland,3,12,England,2/11/1922,-9,0.0,0.1,0.9,1252.493414,1727.638458
1922,England,11,11,France,2/25/1922,0,0.5,0.935,0.065,1727.638458,1338.845882
1922,Scotland,6,3,Ireland,2/25/1922,3,1.0,0.849,0.151,1486.042032,1244.131626
1922,Wales,11,5,Ireland,3/11/1922,6,1.0,0.954,0.046,1699.893787,1240.561979
1922,England,11,5,Scotland,3/18/1922,6,1.0,0.861,0.139,1738.464838,1475.215652
1922,France,3,11,Wales,3/23/1922,-8,0.0,0.162,0.838,1324.641664,1714.098005
1922,Ireland,8,3,France,4/8/1922,5,1.0,0.487,0.513,1277.333889,1287.869754
1922,Australia,22,25,New Zealand Maori,6/24/1922,-3,0.0,0.721,0.279,1548.192535,1538.298594
1922,Australia,28,13,New Zealand Maori,6/26/1922,15,1.0,0.62,0.38,1590.35375,1496.137379
1922,Australia,22,23,New Zealand Maori,7/8/1922,-1,0.0,0.726,0.274,1570.230732,1516.260397
1922,Australia,19,26,New Zealand,7/29/1922,-7,0.0,0.222,0.778,1551.727793,1881.187601
1922,Australia,14,8,New Zealand,8/5/1922,6,1.0,0.188,0.812,1614.969453,1817.945941
1922,Australia,8,6,New Zealand,8/7/1922,2,1.0,0.324,0.676,1644.692647,1788.222747
1923,England,7,3,Wales,1/20/1923,4,1.0,0.639,0.361,1761.687705,1690.875138
1923,Scotland,16,3,France,1/20/1923,13,1.0,0.819,0.181,1494.307543,1268.777863
1923,Wales,8,11,Scotland,2/3/1923,-3,0.0,0.827,0.173,1645.040015,1540.142666
1923,England,23,5,Ireland,2/10/1923,18,1.0,0.962,0.038,1766.211257,1272.810337
1923,Wales,16,8,France,2/24/1923,8,1.0,0.931,0.069,1651.127308,1262.69057
1923,Ireland,3,13,Scotland,2/24/1923,-10,0.0,0.248,0.752,1248.979219,1563.973784
1923,Ireland,5,4,Wales,3/10/1923,1,1.0,0.132,0.868,1273.05279,1627.053737
1923,Scotland,6,8,England,3/17/1923,-2,0.0,0.325,0.675,1549.704491,1780.48055
1923,France,3,12,England,4/2/1923,-9,0.0,0.073,0.927,1256.010463,1787.160657
1923,France,14,8,Ireland,4/14/1923,6,1.0,0.583,0.417,1288.49362,1240.569633
1923,Australia,27,23,New Zealand Maori,6/16/1923,4,1.0,0.763,0.237,1659.924919,1501.028125
1923,Australia,21,16,New Zealand Maori,6/23/1923,5,1.0,0.794,0.206,1674.717792,1486.235252
1923,Australia,14,12,New Zealand Maori,6/25/1923,2,1.0,0.82,0.18,1682.623036,1478.330008
1923,New Zealand,19,9,Australia,8/25/1923,10,1.0,0.739,0.261,1813.272839,1657.572944
1923,New Zealand,34,6,Australia,9/1/1923,28,1.0,0.791,0.209,1841.48169,1629.364093
1923,New Zealand,38,11,Australia,9/15/1923,27,1.0,0.839,0.161,1862.898939,1607.946844
1924,France,12,10,Scotland,1/1/1924,2,1.0,0.255,0.745,1321.237849,1516.960262
1924,Wales,9,17,England,1/19/1924,-8,0.0,0.38,0.62,1593.659868,1820.554526
1924,Ireland,6,0,France,1/26/1924,6,1.0,0.492,0.508,1280.123002,1281.68448
1924,Scotland,35,10,Wales,2/2/1924,25,1.0,0.498,0.502,1582.441099,1528.179031
1924,Ireland,3,14,England,2/9/1924,-11,0.0,0.064,0.936,1273.738281,1826.939247
1924,Scotland,13,8,Ireland,2/23/1924,5,1.0,0.901,0.099,1589.531417,1266.647963
1924,England,19,7,France,2/23/1924,12,1.0,0.973,0.027,1829.746374,1278.877353
1924,Wales,10,13,Ireland,3/8/1924,-3,0.0,0.874,0.126,1479.72803,1315.098964
1924,England,19,0,Scotland,3/15/1924,19,1.0,0.86,0.14,1846.52805,1572.749741
1924,France,6,10,Wales,3/27/1924,-4,0.0,0.326,0.674,1257.860393,1500.74499
1924,Australia,20,16,New Zealand,7/5/1924,4,1.0,0.262,0.738,1655.471323,1815.37446
1924,Metropolitan,5,38,New Zealand,7/9/1924,-33,0.0,0.195,0.805,1466.398435,1842.864586
1924,Australia,5,21,New Zealand,7/12/1924,-16,0.0,0.344,0.656,1616.518318,1881.817591
1924,Western Province Town & Country,7,6,British & Irish Lions,7/12/1924,1,1.0,0.342,0.658,1518.241898,1670.316815
1924,Western Province Universities,8,9,British & Irish Lions,7/15/1924,-1,0.0,0.366,0.634,1489.846406,1680.470409
1924,Australia,8,38,New Zealand,7/16/1924,-30,0.0,0.251,0.749,1582.089148,1916.246761
1924,Griqualand West,0,26,British & Irish Lions,7/19/1924,-26,0.0,0.605,0.395,1600.021125,1760.274952
1924,Rhodesia,3,16,British & Irish Lions,7/24/1924,-13,0.0,0.256,0.744,1472.963317,1787.311635
1924,Western Transvaal,7,8,British & Irish Lions,7/30/1924,-1,0.0,0.228,0.772,1493.689249,1793.622386
1924,Transvaal,12,12,British & Irish Lions,8/2/1924,0,0.5,0.478,0.522,1703.344326,1793.622386
1924,Free State Country,6,0,British & Irish Lions,8/6/1924,6,1.0,0.221,0.779,1560.631738,1732.990648
1924,Free State,6,3,British & Irish Lions,8/9/1924,3,1.0,0.287,0.713,1539.538731,1693.451917
1924,Natal Sharks,3,3,British & Irish Lions,8/13/1924,0,0.5,0.286,0.714,1459.258292,1693.451917
1924,South Africa,7,3,British & Irish Lions,8/16/1924,4,1.0,0.928,0.072,2066.546285,1688.802644
1924,Witwatersrand,10,6,British & Irish Lions,8/20/1924,4,1.0,0.308,0.692,1517.675844,1644.240333
1924,South Africa,17,0,British & Irish Lions,8/23/1924,17,1.0,0.946,0.054,2072.790119,1637.996499
1924,Pretoria,6,0,British & Irish Lions,8/27/1924,6,1.0,0.296,0.704,1467.034448,1583.163058
1924,Cape Province,3,13,British & Irish Lions,8/30/1924,-10,0.0,0.488,0.512,1453.168166,1629.994892
1924,North Eastern Districts,12,20,British & Irish Lions,9/3/1924,-8,0.0,0.422,0.578,1462.951234,1667.043658
1924,Border,3,12,British & Irish Lions,9/6/1924,-9,0.0,0.309,0.691,1423.467798,1695.469876
1924,Eastern Province,14,6,British & Irish Lions,9/10/1924,8,1.0,0.233,0.767,1480.946592,1628.045175
1924,South Africa,3,3,British & Irish Lions,9/13/1924,0,0.5,0.952,0.048,2072.790119,1628.045175
1924,South Africa,16,9,British & Irish Lions,9/20/1924,7,1.0,0.952,0.048,2076.763837,1624.071457
1924,Western Province,6,8,British & Irish Lions,9/25/1924,-2,0.0,0.601,0.399,1593.939448,1650.48713
1924,South Western Districts,6,12,British & Irish Lions,10/16/1924,-6,0.0,0.343,0.657,1435.611639,1677.159047
1924,Ireland,0,6,New Zealand,11/1/1924,-6,0.0,0.046,0.954,1311.505813,1919.839912
1924,Wales,0,19,New Zealand,11/29/1924,-19,0.0,0.121,0.879,1486.212263,1934.372639
1925,France,3,9,Ireland,1/1/1925,-6,0.0,0.531,0.469,1216.554304,1352.811902
1925,England,11,17,New Zealand,1/3/1925,-6,0.0,0.482,0.518,1809.047357,1971.853332
1925,England,12,6,Wales,1/17/1925,6,1.0,0.908,0.092,1816.201316,1479.058304
1925,France,6,30,New Zealand,1/18/1925,-24,0.0,0.02,0.98,1214.038707,1974.368929
1925,Scotland,25,4,France,1/24/1925,21,1.0,0.924,0.076,1582.154504,1204.633944
1925,Wales,14,24,Scotland,2/7/1925,-10,0.0,0.46,0.54,1434.968579,1626.244229
1925,England,6,6,Ireland,2/14/1925,0,0.5,0.957,0.043,1816.201316,1352.811902
1925,Wales,11,5,France,2/28/1925,6,1.0,0.853,0.147,1446.413492,1193.189031
1925,Ireland,8,14,Scotland,2/28/1925,-6,0.0,0.242,0.758,1333.978534,1645.077597
1925,Ireland,19,3,Wales,3/14/1925,16,1.0,0.446,0.554,1396.72772,1383.664306
1925,Scotland,14,11,England,3/21/1925,3,1.0,0.365,0.635,1680.288715,1780.990198
1925,France,11,13,England,4/13/1925,-2,0.0,0.05,0.95,1191.006478,1783.172751
1925,Australia,3,26,New Zealand,6/13/1925,-23,0.0,0.139,0.861,1564.45576,1992.002317
1925,Australia,0,4,New Zealand,6/20/1925,-4,0.0,0.116,0.884,1556.975808,1999.482269
1925,Australia,3,11,New Zealand,6/23/1925,-8,0.0,0.108,0.892,1547.515945,2008.942132
1925,New Zealand,36,10,Australia,9/19/1925,26,1.0,0.956,0.044,2014.688796,1541.769281
1926,France,6,20,Scotland,1/2/1926,-14,0.0,0.084,0.916,1181.867242,1689.427951
1926,Wales,3,3,England,1/16/1926,0,0.5,0.134,0.866,1383.664306,1783.172751
1926,Ireland,11,0,France,1/23/1926,11,1.0,0.841,0.159,1412.488546,1166.106416
1926,Scotland,8,5,Wales,2/6/1926,3,1.0,0.9,0.1,1694.997977,1378.09428
1926,Ireland,19,15,England,2/13/1926,4,1.0,0.154,0.846,1466.956699,1728.704598
1926,England,11,0,France,2/27/1926,11,1.0,0.975,0.025,1731.172141,1163.638873
1926,Scotland,0,3,Ireland,2/27/1926,-3,0.0,0.851,0.149,1647.809673,1514.145003
1926,Wales,11,8,Ireland,3/13/1926,3,1.0,0.413,0.587,1410.645149,1481.594134
1926,England,9,17,Scotland,3/20/1926,-8,0.0,0.713,0.287,1668.490535,1710.491279
1926,France,5,7,Wales,4/5/1926,-2,0.0,0.271,0.729,1151.732582,1422.55144
1926,Australia,26,20,New Zealand,7/10/1926,6,1.0,0.092,0.908,1612.478464,1943.979613
1926,Australia,6,11,New Zealand,7/17/1926,-5,0.0,0.186,0.814,1599.1475,1957.310577
1926,Australia,0,14,New Zealand,7/20/1926,-14,0.0,0.164,0.836,1581.395904,1975.062173
1926,Australia,21,28,New Zealand,7/29/1926,-7,0.0,0.138,0.862,1569.937229,1986.520848
1926,France,3,12,New Zealand Maori,12/26/1926,-9,0.0,0.19,0.81,1134.203904,1495.858686
1927,France,3,8,Ireland,1/1/1927,-5,0.0,0.173,0.827,1121.837003,1493.961035
1927,England,11,9,Wales,1/15/1927,2,1.0,0.864,0.136,1674.472467,1416.569508
1927,Scotland,23,6,France,1/22/1927,17,1.0,0.979,0.021,1712.970251,1119.358031
1927,Wales,0,5,Scotland,2/5/1927,-5,0.0,0.218,0.782,1400.906207,1728.633552
1927,England,8,6,Ireland,2/12/1927,2,1.0,0.813,0.187,1682.679606,1485.753896
1927,Ireland,6,0,Scotland,2/26/1927,6,1.0,0.276,0.724,1542.15009,1672.237358
1927,Wales,25,7,France,2/26/1927,18,1.0,0.886,0.114,1414.30511,1105.959128
1927,Ireland,19,9,Wales,3/12/1927,10,1.0,0.763,0.237,1564.903222,1391.551978
1927,Scotland,21,13,England,3/19/1927,8,1.0,0.592,0.408,1708.106128,1646.810836
1927,France,3,0,England,4/2/1927,3,1.0,0.064,0.936,1157.878994,1594.89097
1927,Ireland,3,5,Australia,11/12/1927,-2,0.0,0.599,0.401,1538.567479,1596.272972
1927,Wales,8,18,Australia,11/26/1927,-10,0.0,0.322,0.678,1360.706842,1627.118108
1927,Scotland,10,8,Australia,12/17/1927,2,1.0,0.711,0.289,1720.824489,1614.399747
1928,France,6,15,Scotland,1/2/1928,-9,0.0,0.057,0.943,1152.640958,1726.062525
1928,England,18,11,Australia,1/7/1928,7,1.0,0.579,0.421,1629.890766,1579.399951
1928,Wales,8,10,England,1/21/1928,-2,0.0,0.246,0.754,1349.875664,1640.721944
1928,France,8,11,Australia,1/22/1928,-3,0.0,0.117,0.883,1146.172219,1585.86869
1928,Ireland,12,8,France,1/28/1928,4,1.0,0.936,0.064,1542.655997,1142.083701
1928,Scotland,0,13,Wales,2/4/1928,-13,0.0,0.931,0.069,1627.855864,1448.082325
1928,Ireland,6,7,England,2/11/1928,-1,0.0,0.467,0.533,1529.711662,1653.666279
1928,England,18,8,France,2/25/1928,10,1.0,0.967,0.033,1656.833372,1138.916608
1928,Scotland,5,13,Ireland,2/25/1928,-8,0.0,0.73,0.27,1563.674412,1593.893114
1928,Wales,10,13,Ireland,3/10/1928,-3,0.0,0.399,0.601,1425.928258,1616.047181
1928,England,6,0,Scotland,3/17/1928,6,1.0,0.725,0.275,1678.255737,1542.252047
1928,France,8,3,Wales,4/9/1928,5,1.0,0.228,0.772,1194.269903,1370.574963
1928,Western Province Country,3,11,New Zealand,5/30/1928,-8,0.0,0.101,0.899,1523.473482,1995.430183
1928,Western Province Town,7,3,New Zealand,6/2/1928,4,1.0,0.119,0.881,1629.772673,1938.709244
1928,Griqualand West,10,19,New Zealand,6/6/1928,-9,0.0,0.18,0.82,1583.458933,1955.271436
1928,Transvaal,6,0,New Zealand,6/9/1928,6,1.0,0.265,0.735,1760.541014,1898.074748
1928,Free State,0,20,New Zealand,6/13/1928,-20,0.0,0.164,0.836,1519.617313,1917.996166
1928,Transvaal,0,5,New Zealand,6/16/1928,-5,0.0,0.384,0.616,1733.051349,1945.485831
1928,Western Transvaal,8,19,New Zealand,6/20/1928,-11,0.0,0.103,0.897,1483.490726,1955.684354
1928,Natal Sharks,3,31,New Zealand,6/23/1928,-28,0.0,0.081,0.919,1448.314839,1966.627807
1928,South Africa,17,0,New Zealand,6/30/1928,17,1.0,0.744,0.256,2106.379679,1937.011965
1928,Northern Provinces,18,18,New Zealand,7/7/1928,0,0.5,0.111,0.889,1500.0,1937.011965
